,Unnamed: 0,Recall,Precision,F1_score,Acc,Recall_sub,Precision_sub,F1_score_sub,Acc_sub,Recall_n,Precision_n,F1_score_n,Acc_n
0,agglomerative,0.1958333333333334,0.16488888888888892,0.1681666666666667,0.7150000000000002,0.19927777777777772,0.1257222222222222,0.13861111111111107,0.7413333333333334,0.17522222222222225,0.10833333333333334,0.13211111111111107,0.7335000000000002
1,kmeans,0.1980555555555556,0.15894444444444444,0.16655555555555554,0.7094999999999999,0.20877777777777776,0.12477777777777778,0.141,0.7383333333333332,0.19905555555555554,0.11877777777777775,0.1467222222222222,0.7321111111111109
2,specteral,0.20272222222222225,0.16961111111111107,0.17122222222222225,0.7199444444444443,0.22361111111111112,0.1428333333333333,0.15616666666666668,0.7472222222222222,0.21688888888888888,0.14105555555555555,0.15955555555555556,0.7444444444444446
3,fcluster,0.1958333333333334,0.16488888888888892,0.1681666666666667,0.7150000000000002,0.19927777777777772,0.1257222222222222,0.13861111111111107,0.7413333333333334,0.17522222222222225,0.10833333333333334,0.13211111111111107,0.7335000000000002
4,skfuzzy,0.69195,0.15990000000000004,0.24550000000000005,0.38825,0.6795500000000001,0.1193,0.1856,0.36675,0.6899500000000001,0.1206,0.20330000000000004,0.37705
0,online,0.9890000000000001,0.193,0.316,0.201,0.987,0.156,0.262,0.165,0.992,0.158,0.272,0.168
