,clstr_num,Recall,Precision,F1_score,Acc,Recall_sub,Precision_sub,F1_score_sub,Acc_sub
0,2.0,0.7910216718266254,0.07496365842924396,0.13694892129274325,0.2796148292762288,0.8018018018018018,0.029673392635664084,0.057228838190282676,0.2545909340491733
1,3.0,0.49155643118491416,0.08987983428968428,0.15197198111770976,0.6036137717853294,0.5401801801801802,0.03857139181226359,0.07200153705749557,0.6071014581172595
2,4.0,0.40233605403884043,0.08421455712981236,0.1392765801972963,0.6406869623573912,0.38738738738738737,0.03166514477598751,0.05854482082561812,0.6484452850141338
3,5.0,0.34112018012946804,0.08868076388380772,0.14076655052264808,0.6991031663717894,0.33981981981981985,0.03449915855710836,0.06263907801653991,0.7130234071543327
4,6.0,0.27230509428651845,0.1034206306787814,0.14990703439727301,0.7768490838468265,0.2616216216216216,0.03880277926242651,0.06758203397719338,0.7963008154881744
5,7.0,0.2376864621446665,0.10573431826718417,0.14636048526863085,0.7996664836393956,0.2454054054054054,0.042631776637035185,0.07264387433996482,0.8232058243344925
6,8.0,0.22755417956656346,0.10643759873617693,0.1450354291864741,0.8061537835804201,0.2418018018018018,0.044167983149025807,0.07469249179050481,0.8309539788095093
7,9.0,0.21967351533915003,0.10908455625436758,0.1457788569293986,0.8139832835092429,0.2263063063063063,0.04388539482879106,0.07351477904594673,0.8390478514632014
8,10.0,0.18899521531100477,0.10513543134491937,0.13511066398390342,0.8251682834075611,0.21045045045045044,0.04571786441208705,0.07511737089201878,0.8537713786020784
9,11.0,0.17844075429214748,0.10574597614877825,0.13279572707755144,0.8316047424399569,0.18774774774774775,0.043449253606871824,0.0705675199783286,0.8604518739958921
10,12.0,0.17632986208837603,0.10692951015531661,0.13312792180195496,0.8340756105993127,0.1873873873873874,0.044376173408431474,0.07175878010073829,0.8632074512435687
11,13.0,0.167604840979454,0.10723933009184225,0.13079288381287066,0.8390376832814757,0.18198198198198198,0.04547091662164596,0.07276132843455083,0.8691253330079515
12,14.0,0.1607092597804672,0.10808252886617452,0.1292440018107741,0.8435320196042544,0.1790990990990991,0.047037667991671396,0.07450715838392924,0.8744534602322412
13,15.0,0.14916971573318322,0.11168475397745233,0.1277339278182804,0.8527952331564069,0.17261261261261263,0.0504688652407544,0.07810207076471548,0.885018201045289
14,16.0,0.14663664508865748,0.11186258722490607,0.1269106631752025,0.8542187785980111,0.17045045045045046,0.05077831454643049,0.0782464846980976,0.886685782848311
15,17.0,0.14283703912186885,0.11057849438936704,0.12465459011360146,0.8550525694995221,0.16864864864864865,0.050985946181501256,0.07830015057721265,0.8879669737457548
16,18.0,0.13678581480439064,0.10729661110497847,0.12025982060006185,0.8553982876781974,0.15423423423423424,0.04724583287338558,0.07233395301673146,0.8883737010147845
17,19.0,0.13157894736842105,0.10805500982318271,0.1186623516720604,0.8587741240111443,0.14810810810810812,0.04749797758003005,0.0719285964298215,0.8921562646167612
18,20.0,0.12623135378553335,0.10921709484962863,0.11710947189764345,0.8624753421593151,0.14126126126126126,0.04772920978935834,0.07135056425191118,0.8962438736705103
19,21.0,0.12327610470025331,0.10810810810810811,0.11519495035834047,0.8631667785166657,0.13945945945945945,0.047760088855979266,0.07115278543849972,0.8972606918430847
20,22.0,0.12088376020264566,0.10784682988072819,0.1139937628558158,0.864224269416143,0.13765765765765767,0.047959824231010674,0.07113594040968343,0.8985622191039798
21,23.0,0.12032085561497326,0.10857142857142857,0.11414458313864226,0.865058060317654,0.1372972972972973,0.04838095238095238,0.07154929577464789,0.8994570190958453
22,24.0,0.11905432029271039,0.10910497807583183,0.11386271870794079,0.8661053830354056,0.1372972972972973,0.04913592984266185,0.07237154525595973,0.9006873690846603
23,25.0,0.1179285111173656,0.10945663531870428,0.11353475138870071,0.8669391739369166,0.13585585585585586,0.04924242424242424,0.07228453647780653,0.9016025054399772
24,26.0,0.11764705882352941,0.10959622443628736,0.11347902809827609,0.8671832102983345,0.13585585585585586,0.0494231777661248,0.07247909256945112,0.901887214528298
25,27.0,0.1077962285392626,0.10837577815506508,0.10808522647100324,0.8714538466231468,0.13117117117117116,0.05149971703452179,0.07396119069389415,0.9073170235698452
26,28.0,0.10596678862932733,0.10763293310463122,0.10679336264359666,0.8719215829825311,0.12972972972972974,0.051457975986277875,0.0736874424316856,0.9079677872002928
27,29.0,0.10371517027863777,0.10641062662431418,0.10504561003420752,0.8723079738881093,0.12828828828828828,0.051400519780537106,0.07339449541284403,0.908598214467289
