,clstr_num,Recall,Precision,F1_score,Acc,Recall_sub,Precision_sub,F1_score_sub,Acc_sub
0,2.0,0.8696875879538418,0.08491577124955343,0.15472435030794654,0.31340369715087546,0.821981981981982,0.0313418890323999,0.060381454078593834,0.2781506111077217
1,3.0,0.784688995215311,0.0944396456819606,0.1685890943173744,0.44078050962926807,0.7917117117117117,0.0372101688599834,0.07107962082241417,0.4161023325808879
2,4.0,0.7016605685336336,0.11844074399600922,0.20267056886775198,0.6010920627173448,0.7246846846846847,0.04777062498515334,0.0896327331075058,0.5846297765033657
3,5.0,0.6708415423585702,0.12496395522583689,0.2106821647183612,0.6368027169381572,0.6933333333333334,0.0504364694471387,0.09403254972875227,0.6230248306997742
4,6.0,0.6213059386433999,0.14852817493692178,0.23974369417067143,0.7152807434974477,0.6486486486486487,0.060555088309503784,0.11076923076923079,0.7061395481260041
5,7.0,0.6122994652406417,0.17501307268412372,0.2722182250445772,0.7634372521505705,0.6414414414414414,0.07159808535457142,0.12881748444058475,0.7551908567709922
6,8.0,0.5254714325921757,0.18703666599879784,0.2758773550055412,0.80068330181197,0.45585585585585586,0.06336405529953917,0.11126258850433178,0.7945112155044435
7,9.0,0.4901491697157332,0.1858591248665955,0.2695194614253656,0.808024729017957,0.44324324324324327,0.06563500533617929,0.11433883337206599,0.8062452972159518
8,10.0,0.5337742752603434,0.1622951521115913,0.2489090133543328,0.7672401521159986,0.6205405405405405,0.07368105772110735,0.13172186950202708,0.7691619384621642
9,11.0,0.4524345623416831,0.20495983679714394,0.28211653211653215,0.8336282106033799,0.3747747747747748,0.06630116027030473,0.1126699528736255,0.8334350151505908
10,12.0,0.42147481001970166,0.2272554822065407,0.29529208774956867,0.8546458422304923,0.3963963963963964,0.08346612034296988,0.13789645230036354,0.8601468285441197
11,13.0,0.48114269631297496,0.18947076752563036,0.2718778577392549,0.8137900880564537,0.5636036036036036,0.08667220836796896,0.15024015369836694,0.8201045289081407
12,14.0,0.40641711229946526,0.25646034988011723,0.31447705123319,0.8719724238911598,0.369009009009009,0.09093330965278394,0.1459105158164719,0.8781038374717833
13,15.0,0.38460455952716016,0.25623476467279205,0.3075624577987846,0.8748703556829968,0.3636036036036036,0.09459966247890493,0.15013763856855888,0.8838488601468285
14,16.0,0.39347030678300027,0.2511001347103727,0.3065621402335398,0.8713826693510667,0.390990990990991,0.09744050291872475,0.15600287562904386,0.8806255465397678
15,17.0,0.35294117647058826,0.25992330811483055,0.29937332139659806,0.8806357147214935,0.3563963963963964,0.10249766815214012,0.15920798454603993,0.8937831736928802
16,18.0,0.3761609907120743,0.3008102633355841,0.33429214607303653,0.8917495373477314,0.36936936936936937,0.11534998874634256,0.1757996741274333,0.9022736054338764
17,19.0,0.3373205741626794,0.24141403968174036,0.28142060463751095,0.8755312874951701,0.3574774774774775,0.09990935643065767,0.15617128463476068,0.8909970919000264
18,20.0,0.33999437095412327,0.2698536803306154,0.30089046640513106,0.8858418237650744,0.350990990990991,0.10879034960348487,0.16609822646657574,0.9005551827222256
19,21.0,0.30861244019138756,0.26997414748245724,0.2880031518812792,0.88974640554776,0.31963963963963965,0.10919610981164594,0.1627821618645623,0.9072255099343135
20,22.0,0.28637770897832815,0.25779072713453255,0.2713333333333333,0.8888617737376202,0.3052252252252252,0.1072966810235622,0.15877776736338925,0.9087405690114494
21,23.0,0.2872220658598368,0.33486464315012304,0.30921899856071516,0.9072763508429422,0.28540540540540543,0.1299425758818704,0.17857948139797072,0.9259146279462307
22,24.0,0.27751196172248804,0.3135633646048656,0.29443822321761853,0.9039005145099953,0.22126126126126125,0.09763078390841151,0.1354810238305384,0.9203221279970716
23,25.0,0.2597804672108078,0.2707936042247323,0.2651727357609711,0.8959693327639151,0.2810810810810811,0.11441983277101364,0.16263552960800665,0.9183291643788257
24,26.0,0.23444976076555024,0.24026535910008653,0.23732193732193732,0.8911191100807354,0.23351351351351352,0.09345255263916931,0.13348439592131012,0.9144550871413174
25,27.0,0.23374613003095976,0.30651411699575565,0.26522954091816364,0.9064222235779797,0.21837837837837837,0.11182875069200959,0.14791310715157432,0.9290057551908568
26,28.0,0.21826625386996903,0.3124496373892023,0.2570008285004143,0.9088117462835296,0.21405405405405406,0.11966156325543917,0.1535082051944696,0.9333882415146524
27,29.0,0.23233886856177877,0.3334679862654009,0.2738658040972049,0.910977568991113,0.21009009009009008,0.11775398909311251,0.15091897488998188,0.9332967278791207
