,clstr_num,Recall,Precision,F1_score,Acc,Recall_sub,Precision_sub,F1_score_sub,Acc_sub
0,2.0,0.8045313819307628,0.07301125116534488,0.13387347937570981,0.24780875683810222,0.7967567567567567,0.02823646603578407,0.05454007252275586,0.22054786163138307
1,3.0,0.6818181818181818,0.07369381702030572,0.13301121467104088,0.3577674740202957,0.6580180180180181,0.027773975207240096,0.05329830706363106,0.34041038781445104
2,4.0,0.5320855614973262,0.0805204761803352,0.13987385087767973,0.5271693815711874,0.5135135135135135,0.03034691313329216,0.05730716641196815,0.5232953043336791
3,5.0,0.5078806642274134,0.07719786096256684,0.13402406417112298,0.5257763406747605,0.48,0.028491978609625667,0.05379101463907116,0.5235088361499197
4,6.0,0.3915001407261469,0.08092620065741629,0.13412723284236916,0.6347690805930084,0.35315315315315315,0.0285074322948483,0.05275624461670973,0.6421613487076241
5,7.0,0.38488601182099635,0.07838023729007852,0.13023809523809524,0.6285563215585789,0.3279279279279279,0.026078982059953,0.04831559106957976,0.6354808533138104
6,8.0,0.30917534477905995,0.08838556543428411,0.1374714513656415,0.7196733980029691,0.3084684684684685,0.03443697952287082,0.06195715112912566,0.7364407296687207
7,9.0,0.32648466084998595,0.08235419402932093,0.1315304589392522,0.6884774164683871,0.34306306306306306,0.033793617549962726,0.0615265300846636,0.7046956663209485
8,10.0,0.2786377708978328,0.08624820316243412,0.13172338090010977,0.7345799524129095,0.22234234234234235,0.02687633401576861,0.04795585263485155,0.7508998840827283
9,11.0,0.2737123557556994,0.07737905792488861,0.12065008374170337,0.7117117117117117,0.2569369369369369,0.02836569064290261,0.05109096771882053,0.7306957069936754
10,12.0,0.24458204334365324,0.0862616636887036,0.12754091142584575,0.7582209749252639,0.23207207207207206,0.0319634703196347,0.05618810801378527,0.7800113883635328
11,13.0,0.2261469180973825,0.0940976695163368,0.13289778365861724,0.7867732292111524,0.1974774774774775,0.03208806651832767,0.05520576235329673,0.8092754153702235
12,14.0,0.18969884604559528,0.08493478671791317,0.1173347260303782,0.7937791064201899,0.20612612612612613,0.03604057715329847,0.061353641531695806,0.822036483436032
13,15.0,0.20039403321137067,0.08703624472831734,0.12136191247283419,0.7903422609968885,0.1772972972972973,0.030071511521300654,0.05142140468227424,0.8154271653142985
14,16.0,0.16282015198423866,0.08942649559437317,0.1154460187587308,0.8197181380025624,0.14162162162162162,0.03037563765651569,0.05002227454973588,0.8482195513798223
15,17.0,0.14537010976639458,0.09036039188243528,0.11144675801057287,0.8325097106135481,0.14954954954954955,0.03630160951714485,0.058421904694868715,0.8639802330547252
16,18.0,0.1781593019983113,0.09034467994005567,0.11989204034281928,0.8110040062635999,0.15387387387387388,0.030471704845500606,0.05086966881105552,0.8379801923819983
17,19.0,0.14748100197016606,0.0979530797270773,0.11771974164560518,0.8402680332702906,0.1437837837837838,0.03729320497242733,0.05922517440997477,0.8711081284444716
18,20.0,0.13186039966225724,0.09328023892483822,0.1092647659028628,0.8446606877758119,0.12396396396396396,0.034245893479342954,0.05366614664586584,0.8766396193032762
19,21.0,0.12876442443005912,0.10159893404397069,0.11357994041708044,0.8547780285929271,0.11891891891891893,0.03664223850766156,0.05602240896358543,0.8869196510280032
20,22.0,0.10540388404165493,0.09417829749779957,0.09947539677269406,0.8621092876171883,0.10306306306306307,0.035961272475795295,0.053318419090231176,0.896731946393346
21,23.0,0.11089220377146074,0.10261752832400052,0.10659452147446737,0.8656884875846501,0.11027027027027027,0.03984893866388853,0.05854218480964224,0.8999247554552295
22,24.0,0.09583450605122432,0.11103864340453286,0.10287786086562428,0.8792325056433409,0.08828828828828829,0.039947823251263656,0.055006735518634935,0.9144042462326887
23,25.0,0.09456797072896145,0.11740041928721175,0.1047544816835542,0.8832082646981066,0.08756756756756756,0.04245283018867924,0.057183198023296855,0.9185223598316149
24,26.0,0.09358288770053476,0.1044776119402985,0.09873060648801128,0.8765481056677445,0.08252252252252253,0.035978004713275724,0.05010940919037199,0.9117198462570923
25,27.0,0.09527160146355193,0.09678341672623303,0.09602155875469824,0.8703861875419437,0.09801801801801802,0.03888491779842745,0.055680655066530194,0.9061883553982877
26,28.0,0.08795384182381086,0.09591774094536526,0.09176332403464983,0.8741992556890976,0.0872072072072072,0.03713934929404543,0.0520934237434076,0.9104488235413744
27,29.0,0.09541232761047003,0.0948782535684299,0.09514454111703623,0.868871128464808,0.09513513513513513,0.036943744752308987,0.053220441487753255,0.9044902690500884
