,Unnamed: 0,Recall,Precision,F1_score,Acc,Recall_sub,Precision_sub,F1_score_sub,Acc_sub,Recall_n,Precision_n,F1_score_n,Acc_n
0,agglomerative,0.2467058823529412,0.29652941176470593,0.25723529411764706,0.7907647058823528,0.2407058823529412,0.221,0.217,0.8155294117647057,0.2261764705882353,0.23041176470588234,0.22505882352941176,0.8180588235294116
1,kmeans,0.25235294117647056,0.2938235294117648,0.25829411764705884,0.7897058823529409,0.2403529411764706,0.21588235294117647,0.2134705882352941,0.8139411764705883,0.2418235294117647,0.241,0.2374117647058823,0.8205882352941177
2,specteral,0.2470588235294117,0.3045294117647059,0.25964705882352945,0.7935882352941177,0.2341764705882353,0.21911764705882356,0.2128235294117647,0.8161764705882352,0.2388823529411765,0.24488235294117644,0.2377058823529412,0.8231764705882354
3,fcluster,0.2467058823529412,0.29652941176470593,0.25723529411764706,0.7907647058823528,0.2407058823529412,0.221,0.217,0.8155294117647057,0.2261764705882353,0.23041176470588234,0.22505882352941176,0.8180588235294116
4,skfuzzy,0.7644,0.371,0.4369000000000001,0.6536000000000001,0.7269500000000001,0.25670000000000004,0.3324999999999999,0.6314500000000001,0.73815,0.28600000000000003,0.3703,0.6487999999999999
0,online,0.9079999999999999,0.711,0.787,0.8909999999999999,0.868,0.546,0.653,0.843,0.831,0.5920000000000001,0.669,0.8440000000000001
