,clstr_num,Recall,Precision,F1_score,Acc,Recall_sub,Precision_sub,F1_score_sub,Acc_sub
0,2.0,0.8695468618069238,0.07451940471309004,0.13727450457655735,0.21027799808838182,0.8839639639639639,0.02958344388431945,0.0572508839695191,0.17854310292233544
1,3.0,0.5882352941176471,0.07290612899850002,0.1297330850403476,0.42976836882028757,0.5776576576576576,0.027958977221195103,0.0533364388028415,0.4213999552600004
2,4.0,0.5827469743878413,0.07267844919879951,0.12923864363403711,0.4326052915217701,0.5715315315315316,0.027835793390315392,0.0530860891685634,0.42468427795741565
3,5.0,0.3437939769209119,0.07403703366972755,0.12183627160062839,0.6419071441644805,0.3491891891891892,0.02936630602782071,0.05417645085541764,0.6559697394911842
4,6.0,0.34266816774556713,0.07395596051632498,0.12165571681946492,0.6424765623411222,0.3491891891891892,0.029430523917995444,0.054285714285714284,0.6567018485754378
5,7.0,0.3295806360821841,0.07417730339213885,0.12109930453217507,0.6543326622333394,0.3318918918918919,0.029170493776327876,0.05362757656923257,0.669473084822972
6,8.0,0.22234731213059386,0.07502017947865723,0.11218802144353321,0.7457242795843247,0.22486486486486487,0.029628222781444377,0.052357778150696435,0.770321111178899
7,9.0,0.209541232761047,0.07509203691562863,0.11056246519398553,0.7564008703963557,0.2136936936936937,0.029905693680972314,0.05246858963015396,0.7822178837980193
8,10.0,0.1667604840979454,0.08063418617310833,0.1087056233373085,0.8024118927053464,0.16792792792792793,0.03170930865541644,0.053345544044416465,0.8318284424379232
9,11.0,0.1394596115958345,0.08369932432432432,0.10461311094690172,0.8275069652044821,0.14054054054054055,0.032939189189189186,0.05336982552172424,0.8593232058243345
10,12.0,0.12102448634956375,0.08550407635712866,0.10020974131903987,0.8429626014276127,0.12144144144144144,0.03350566713064228,0.05252084469726487,0.8763650783966811
11,13.0,0.1128623698283141,0.0849036629261063,0.09690671822136299,0.8480060195635817,0.11351351351351352,0.03334744865551556,0.051550609606415186,0.8821406056169036
12,14.0,0.11089220377146074,0.0844044558697515,0.09585208612090987,0.8488398104650926,0.10882882882882883,0.03234790059982862,0.0498720171744695,0.882994732881866
13,15.0,0.11075147762454264,0.08446018458896759,0.095835362883585,0.8490025013727045,0.10846846846846847,0.03230306932818201,0.04978086496320186,0.8831574237894779
14,16.0,0.10878131156768928,0.08415895481763745,0.09489902400098214,0.8500701604539076,0.10486486486486486,0.03168209036472509,0.04866220735785953,0.884306428324487
15,17.0,0.10441880101322826,0.08527755430410297,0.0938824571392421,0.8543611331421715,0.10162162162162162,0.032410067808297895,0.04914604391774137,0.8890448010086837
16,18.0,0.09611595834506051,0.08688462027731841,0.09126745506781586,0.8617025603481585,0.09333333333333334,0.03294746215494212,0.04870251974426477,0.8971183372989242
17,19.0,0.08809456797072897,0.08777341559169938,0.08793369855316759,0.8679559921094909,0.0872072072072072,0.03393157599551318,0.04885434541233471,0.9041852235983161
18,20.0,0.08795384182381086,0.08792909397861565,0.08794146616012383,0.8681796921074574,0.0872072072072072,0.03404614518851998,0.04897298391176768,0.904429259959734
19,21.0,0.08725021108922038,0.08741012265613986,0.08733009366856821,0.8682305330160861,0.0872072072072072,0.03411814464965459,0.04904742602351033,0.9045817826856202
20,22.0,0.0864058542077118,0.0875516897190931,0.08697499822933635,0.8689219693734367,0.08612612612612612,0.03407956651932126,0.048835308541070696,0.9053342281333252
21,23.0,0.08218406980016887,0.08684014869888476,0.08444797917721061,0.8712403148069062,0.08288288288288288,0.03420074349442379,0.04842105263157894,0.908079637199276
22,24.0,0.08218406980016887,0.0876219054763691,0.08481591750780627,0.8718504057104508,0.08288288288288288,0.0345086271567892,0.04872881355932204,0.9086897281028207
23,25.0,0.08204334365325078,0.08759014423076923,0.08472605725911932,0.8719215829825311,0.08288288288288288,0.034555288461538464,0.048775315449051004,0.9087812417383524
24,26.0,0.08176189135941458,0.08748682427345279,0.08452753327998837,0.8720334329815143,0.08216216216216216,0.03433217888872158,0.04842820730671198,0.9088930917373356
25,27.0,0.08176189135941458,0.0877643504531722,0.08465685560250619,0.8722469647977549,0.08216216216216216,0.03444108761329305,0.048536455561468864,0.9091066235535762
26,28.0,0.0807768083309879,0.0877005347593583,0.08409640319390523,0.8728672238830253,0.08108108108108109,0.03437738731856379,0.04828326180257511,0.9098082280926525
27,29.0,0.07880664227413453,0.08717310087173101,0.08277900960827789,0.8738128647835194,0.07927927927927927,0.03424657534246575,0.04783128600934884,0.91093689626421
