,clstr_num,Recall,Precision,F1_score,Acc,Recall_sub,Precision_sub,F1_score_sub,Acc_sub
0,2.0,0.8785533352096819,0.08797170476002593,0.15992929603442976,0.333109633335367,0.8165765765765766,0.03193078375560127,0.06145834745935097,0.29627031094299716
1,3.0,0.8067830002814523,0.10481379234692945,0.1855249745158002,0.4881642364712342,0.7531531531531531,0.03821050514653455,0.07273106904231627,0.45811725947166126
2,4.0,0.7324795947086968,0.12485307874979011,0.21334153089455885,0.6096943444573242,0.7268468468468469,0.04838206721197438,0.09072508096437568,0.5889004128281781
3,5.0,0.7162960878131157,0.14600005736740956,0.24255998475064927,0.6767636711203303,0.7034234234234235,0.05599059174482976,0.10372495881821564,0.6569865576637586
4,6.0,0.6656346749226006,0.1969602331875911,0.30397480800745474,0.7797470156386634,0.6414414414414414,0.07412034145325838,0.13288540500186638,0.7637931385109714
5,7.0,0.6656346749226006,0.23120539642193763,0.34320127702800757,0.8159152380371342,0.6374774774774775,0.08646984064913481,0.1522833900055955,0.7997376609114758
6,8.0,0.6283422459893048,0.22574447646493756,0.3321554770318021,0.8174302971142701,0.6061261261261262,0.08503968855857222,0.14915314356655138,0.8048725926829764
7,9.0,0.5879538418238108,0.2382391515082397,0.3390820922777259,0.8343908242328106,0.5927927927927928,0.0938016764554941,0.16197321780228435,0.826917210664389
8,10.0,0.5710667041936391,0.2648652176750865,0.3618852276274134,0.8544831513228804,0.5744144144144144,0.10404020625285555,0.17617152961980545,0.8484127468326114
9,11.0,0.5258936110329299,0.31586510016059505,0.39467708718382,0.8834421328777988,0.4781981981981982,0.11216296171075987,0.18170614815829111,0.8784698920139101
10,12.0,0.5211089220377146,0.3199688931132809,0.3964880346913646,0.8853740874056901,0.4774774774774775,0.11449062472997494,0.1846947309729579,0.881052610172249
11,13.0,0.5237827188291585,0.34498099916581704,0.41598211791003076,0.8937323327842516,0.4843243243243243,0.12457132264343312,0.19817163078737834,0.8894108555508105
12,14.0,0.5194202082746975,0.3530368244858919,0.42036330505096525,0.8964980782136538,0.47603603603603606,0.1263510282161645,0.199697656840514,0.8923392918878246
13,15.0,0.5077399380804953,0.3542116630669546,0.4173027989821883,0.8975454009314054,0.4745945945945946,0.1292951109365796,0.2032250597947689,0.8949931873182437
14,16.0,0.5052068674359697,0.38086144706131975,0.4343092184853617,0.904907164500844,0.4735135135135135,0.1394016549968173,0.21539218096877308,0.9026599963394546
15,17.0,0.4894455389811427,0.3947786606129398,0.4370444835385775,0.9088930917373356,0.46522522522522525,0.14653802497162316,0.22287440656020716,0.9084558599231285
16,18.0,0.4891640866873065,0.3953594176524113,0.43728770914580456,0.9090354462814959,0.46522522522522525,0.14683803457688807,0.22322123281749806,0.908638887194192
17,19.0,0.49057134815648745,0.4337979094076655,0.4604411570466253,0.9169259553006731,0.4554954954954955,0.15729218516674962,0.23383590787161224,0.9157769507656641
18,20.0,0.4790318041092035,0.4277994218926731,0.4519683993892319,0.9160616598539849,0.44684684684684683,0.15583762724644967,0.23108460678345136,0.9160921643991622
19,21.0,0.46932169997185474,0.4244082463731229,0.4457364341085271,0.915665100766681,0.4454054054054054,0.15729193178925935,0.2324837769209066,0.9170174689362048
20,22.0,0.46172248803827753,0.42210214846262706,0.4410242623832247,0.9154312325869888,0.44576576576576576,0.15914061494918308,0.23454683352294278,0.9179021007463445
21,23.0,0.4893048128342246,0.35490456262121056,0.4114062592439212,0.8988367600105749,0.5275675675675676,0.14943350005103603,0.23289850461342665,0.9019380554369267
22,24.0,0.44793132564030397,0.4299608266918817,0.43876214763250393,0.9172004962072682,0.4345945945945946,0.16290692962312575,0.23698172528984082,0.9210339007178736
23,25.0,0.4345623416830847,0.4443165467625899,0.43938531587933977,0.9198747280011388,0.43243243243243246,0.17266187050359713,0.2467866323907455,0.9255180688589266
24,26.0,0.43498452012383904,0.44366298263240994,0.43928089248916363,0.9197628780021556,0.43243243243243246,0.17224056265250468,0.24635598439745435,0.925345209769589
25,27.0,0.48634956374894456,0.3793633369923161,0.426245683275777,0.9053952372236796,0.532972972972973,0.16234906695938528,0.2488851493479175,0.9092286417342851
26,28.0,0.43287362792006756,0.4730852045524454,0.4520870076425632,0.9241860370528542,0.43783783783783786,0.18686557982159335,0.2619381265495311,0.9303784597238322
27,29.0,0.473965662820152,0.3888696455374668,0.4272214118094755,0.9081711508348077,0.5282882882882883,0.16926451910864795,0.2563833508219657,0.9135297826042748
