,clstr_num,Recall,Precision,F1_score,Acc,Recall_sub,Precision_sub,F1_score_sub,Acc_sub
0,2.0,0.880101322825781,0.08775942635027995,0.15960392502137324,0.3303133833607874,0.8165765765765766,0.03179770708502308,0.0612118101515438,0.29325036097045126
1,3.0,0.8004503236701379,0.1035254718526473,0.18333897403664848,0.4847477274113843,0.7708108108108108,0.038931256028975486,0.074118992342077,0.4566123685762512
2,4.0,0.7376864621446665,0.12580699354405164,0.21495499559182335,0.6106704899029956,0.7243243243243244,0.048239614083087336,0.0904549750236263,0.5889817582819841
3,5.0,0.6766113143822122,0.15117119949693444,0.24712806147361926,0.7021231163443353,0.603963963963964,0.05269611696274171,0.09693464430306535,0.6824680210684725
4,6.0,0.6289051505769772,0.18741088652184854,0.2887697079348669,0.7761576474894759,0.5556756756756757,0.06466493332215047,0.11584839036850607,0.7606715067211681
5,7.0,0.5889389248522375,0.20410651580179479,0.3031510322346976,0.8043641835966893,0.5156756756756756,0.06979126024190402,0.12294342540487133,0.7923962337054888
6,8.0,0.5744441317196736,0.2710491367861886,0.3683118289271858,0.8576251194761353,0.5145945945945946,0.09482071713147411,0.16013456686291003,0.8476908059300836
7,9.0,0.5378553335209681,0.2714488636363636,0.3608043047295383,0.8623024830699775,0.4648648648648649,0.09161931818181818,0.15307030554731532,0.8548492058650072
8,10.0,0.5273008725021109,0.30587755102040814,0.3871667699938004,0.879385028369227,0.4565765765765766,0.10342857142857143,0.16865224625623962,0.8729892420637342
9,11.0,0.5306783000281452,0.32963286713286716,0.40666450986735686,0.8881093282899152,0.44504504504504505,0.10795454545454546,0.17376011255715795,0.880574705631139
10,12.0,0.5249085280045033,0.33303571428571427,0.40751666120397684,0.8897159010025827,0.4486486486486487,0.11116071428571428,0.17817531305903397,0.8832184328798325
11,13.0,0.4732620320855615,0.32771389592671996,0.3872639336711193,0.8917902100746344,0.4245045045045045,0.11479243812122393,0.1807164224898366,0.8913936509873305
12,14.0,0.4726991274978891,0.35018765638031696,0.40232363157264345,0.8985215463770768,0.43891891891891893,0.12698081734778982,0.19697582275410366,0.8990197872816383
13,15.0,0.46425555868280327,0.3474826206024858,0.39746987951807233,0.8982978463791105,0.40756756756756757,0.1191278702338319,0.18436710408346238,0.8982470054704818
14,16.0,0.4016324233042499,0.3388341446040603,0.36757035224418827,0.9001382872714702,0.3192792792792793,0.10518817523447703,0.1582425433113056,0.9041547190531389
15,17.0,0.4935265972417675,0.3886733902249806,0.43486886973773947,0.9073170235698452,0.4385585585585586,0.13487753518785325,0.20630615358535345,0.9047851463201351
16,18.0,0.4496200394033211,0.41375291375291373,0.43094146209873213,0.9142008825981738,0.39747747747747747,0.14283864283864284,0.2101552824616557,0.9156956053118581
17,19.0,0.4028989586265128,0.3782534020346149,0.39018739352640547,0.9090049417363187,0.3455855855855856,0.12670101730743824,0.1854215003866976,0.9143229007788827
18,20.0,0.37348719392063046,0.3692778628078475,0.3713706009934933,0.908638887194192,0.2911711711711712,0.11242521218867399,0.16221642240513956,0.9151363553169423
19,21.0,0.3505488319729806,0.3979868988656335,0.372764683875795,0.9147601325930897,0.3131531531531532,0.13884007029876977,0.19238432588000887,0.9258129461289732
20,22.0,0.34688995215311,0.42223364165810207,0.3808714462299135,0.9185121916498892,0.3535135135135135,0.16803699897225077,0.22779519331243472,0.932371423342078
21,23.0,0.37334646777371233,0.429914114406093,0.39963847254650897,0.9189494234640961,0.28468468468468466,0.12801814940852374,0.17661524703778225,0.9251011734081711
22,24.0,0.36152547143259217,0.4230199242548987,0.38986266029289024,0.9182376507432941,0.3225225225225225,0.14737362094516712,0.20230560578661844,0.9282329733797002
23,25.0,0.3050942865184351,0.40485527544351074,0.347965652836851,0.9173835234783316,0.25981981981981983,0.134640522875817,0.1773677736777368,0.9319952006182255
24,26.0,0.34857866591612724,0.4478394503706382,0.392023423280842,0.9218778598011104,0.316036036036036,0.15856083890797323,0.2111726462797977,0.9333780733329267
25,27.0,0.3292991837883479,0.42499091899745733,0.37107516650808753,0.9193459825514002,0.2875675675675676,0.14493280058118416,0.19273034657650046,0.9320257051634027
26,28.0,0.32859555305375737,0.4588327765769306,0.3829438294382944,0.9234844325137779,0.26774774774774773,0.14600117901355866,0.1889623601220753,0.9351473369532061
27,29.0,0.3229665071770335,0.4527520220950878,0.37700205338809034,0.9228743416102333,0.24900900900900902,0.1363188005523772,0.17618561958184598,0.9342932096882436
