,clstr_num,Recall,Precision,F1_score,Acc,Recall_sub,Precision_sub,F1_score_sub,Acc_sub
0,2.0,0.6325640303968477,0.08899932681265592,0.15604387974727488,0.5056026681308848,0.6345945945945946,0.034867144497683446,0.06610236294363844,0.49404144550871415
1,3.0,0.5668449197860963,0.08980847695703552,0.15505129241488153,0.5536066540581214,0.6151351351351352,0.038059352076876767,0.07168353420400621,0.550444349541415
2,4.0,0.4050098508302843,0.10151317413847837,0.16233747920015795,0.6979948345636833,0.44576576576576576,0.043631617932348064,0.0794833900918846,0.7086612571939885
3,5.0,0.36307345904869126,0.11136530409634393,0.17044891487464076,0.7446464523213959,0.40612612612612614,0.04864678206068977,0.0868861305990286,0.7591361112805808
4,6.0,0.3373205741626794,0.11879274457329765,0.17570737428529543,0.7713175929880218,0.3747747747747748,0.051541282584993554,0.09061996253213087,0.7877595428385497
5,7.0,0.31452293836194767,0.11186186186186187,0.1650299047478402,0.7700364020905781,0.3636036036036036,0.0505005005005005,0.08868380575697649,0.7891424155532508
6,8.0,0.30551646495918944,0.12412097650220114,0.1765255925519372,0.7940434791450592,0.35603603603603606,0.056486192899205305,0.09750320734234678,0.8140239562361459
7,9.0,0.30242048972699126,0.12374042724707779,0.17562211416663262,0.7948569336831188,0.3481081081081081,0.05562273276904474,0.09591897527554365,0.8148374107742054
8,10.0,0.2737123557556994,0.141156832861601,0.18625807996169502,0.8271917515709841,0.30234234234234236,0.06088975977937441,0.10136522894768635,0.8487381286478352
9,11.0,0.2711792851111737,0.1410791419576836,0.18560077052732965,0.8280458788359466,0.30234234234234236,0.0614247016619079,0.10210539126201779,0.8499583104549244
10,12.0,0.26428370391218686,0.14288975119835653,0.18549064151316114,0.8322961787973074,0.29405405405405405,0.0620862816708514,0.10252544289483605,0.8547373558660241
11,13.0,0.2573881227132001,0.14669554058389478,0.18688055583937876,0.8381632196530616,0.28396396396396395,0.06320179659929419,0.10339172078987074,0.8610314603542595
12,14.0,0.23487193920630453,0.13657937806873977,0.17272068715719754,0.837431110568808,0.22918918918918918,0.05204582651391162,0.08482827609203067,0.8604620421776178
13,15.0,0.22459893048128343,0.14084009883515708,0.17312072892938496,0.84497590140931,0.21405405405405406,0.05241793152135545,0.08421351102289643,0.8686372602851158
14,16.0,0.22375457359977483,0.14075779036827196,0.17280730355396154,0.8452199377707278,0.2118918918918919,0.052053824362606235,0.08357614952739678,0.8688812966465337
15,17.0,0.21714044469462426,0.1449098422238918,0.17381998422890618,0.8508531104467899,0.21009009009009008,0.05475206611570248,0.0868658273113313,0.8753685965875582
16,18.0,0.19729805797917252,0.15888485947416137,0.17602008788449466,0.8665324466678869,0.2,0.06289664551223935,0.09569790499180965,0.8933459418786732
17,19.0,0.1826625386996904,0.17221706249170757,0.17728607525780235,0.8775039147499644,0.19243243243243244,0.07085047100968556,0.10356865787432118,0.9060053281272243
18,20.0,0.18209963411201802,0.17241838774150567,0.1771268222572035,0.8777479511113823,0.19099099099099098,0.07061958694203864,0.10311284046692606,0.9062493644886421
19,21.0,0.18153672952434563,0.17458384084449857,0.17799241117626768,0.8788461147377626,0.19099099099099098,0.07172824468804981,0.1042896497441952,0.9074288735688284
20,22.0,0.17844075429214748,0.1791719655221139,0.17880561235281678,0.881571187440262,0.18702702702702703,0.07333615938957186,0.10535931790499392,0.9103776462692941
21,23.0,0.15789473684210525,0.1635330126803673,0.16066442328345384,0.8807984056291054,0.17981981981981981,0.07272992275178546,0.10356994603569945,0.912167246253025
22,24.0,0.1514213340838728,0.16783653096240836,0.1592069246134497,0.8844386146869216,0.17081081081081081,0.07393542349087506,0.10320052253429132,0.9162345189433225
23,25.0,0.1511398817900366,0.16799624589394652,0.1591228979924439,0.8845809692310821,0.17081081081081081,0.07414359455654622,0.10340314136125656,0.916417546214386
24,26.0,0.14888826343934702,0.1803921568627451,0.16313314316552308,0.8896243873670511,0.1682882882882883,0.07962489343563513,0.10810185185185185,0.9216439916214183
25,27.0,0.14762172811708416,0.18126836011750475,0.16272395873729933,0.8902344782705957,0.16504504504504505,0.0791429065146017,0.10698434945106285,0.9222540825249629
26,28.0,0.14762172811708416,0.18316745241836913,0.16348476583807373,0.8908445691741402,0.16504504504504505,0.07997206216169024,0.10773935544577747,0.9228641734285075
27,29.0,0.13340838727835633,0.1723949809056192,0.15041650138833798,0.8911089418990096,0.13261261261261262,0.06692125841062012,0.08895334783659659,0.9233522461513433
