,Unnamed: 0,Recall,Precision,F1_score,Acc,Recall_sub,Precision_sub,F1_score_sub,Acc_sub,Recall_n,Precision_n,F1_score_n,Acc_n
0,agglomerative,0.1875,0.21044444444444446,0.18716666666666668,0.7647777777777779,0.20088888888888887,0.16161111111111112,0.16655555555555554,0.7932777777777776,0.1716111111111111,0.15027777777777776,0.15783333333333338,0.7917222222222224
1,kmeans,0.229375,0.2581875,0.231875,0.7660625000000002,0.2334375,0.19250000000000006,0.1981875,0.7904999999999999,0.202375,0.179125,0.18675000000000005,0.79325
2,specteral,0.1980555555555556,0.22083333333333335,0.19633333333333333,0.7682222222222223,0.21466666666666667,0.1748888888888889,0.1802222222222222,0.7984999999999999,0.18772222222222226,0.1718888888888889,0.17611111111111116,0.7988333333333334
3,fcluster,0.1875,0.21044444444444446,0.18716666666666668,0.7647777777777779,0.20088888888888887,0.16161111111111112,0.16655555555555554,0.7932777777777776,0.1716111111111111,0.15027777777777776,0.15783333333333338,0.7917222222222224
4,skfuzzy,0.7811000000000001,0.2164,0.3114,0.4884999999999999,0.7584,0.15515,0.23555,0.46575,0.7602499999999999,0.16869999999999996,0.26325000000000004,0.4836499999999999
0,online,0.679,0.722,0.6859999999999999,0.8759999999999999,0.6759999999999999,0.583,0.603,0.8590000000000001,0.632,0.607,0.606,0.862
